Classe,formula
Óxidos,O2P
Óxidos,O2Sb2Se
Óxidos,O4Sb8Te8
Óxidos,O6Sb2Si2
Óxidos,OP2Te2
Óxidos,OS2Sb2
Óxidos,Os2O2
Óxidos,Os2O4
Óxidos,Os2Rb2H10N2O2
Óxidos,Pb2C2H6O6P2
Óxidos,Pb2H6N2O6Sb2
Óxidos,PbHOS
Óxidos,PbWO4
Óxidos,Pd2As2O7
Óxidos,Pd3O8P2
Óxidos,PdZnO2S
Óxidos,Pt2As2O6
Óxidos,Pt2O4
Óxidos,Pt2O6Sb2
Óxidos,Pt4As4O4
Óxidos,Pt4O4Sb4
Óxidos,Rb2C2H2O6
Óxidos,Rb2H2N2O6
Óxidos,Rb2H2O6Se2
Óxidos,Rb2H6N2O2S6
Óxidos,RbGeO2
Óxidos,RbSnO2
Óxidos,Re2O4
Óxidos,ReO2
Óxidos,RuO2
Óxidos,Sc2O13S5
Óxidos,Sc2O8Sb2
Óxidos,Sc2Sn2H3O7Se
Óxidos,Sc3H2N2O2
Óxidos,Sc4C3H2O2
Óxidos,ScH2O2
Óxidos,ScO2
Óxidos,Sn2As2C2H6O6
Óxidos,Sn2AsO6
Óxidos,Sn2H6N2O6Sb2
Óxidos,Sn2O6Sb2
Óxidos,Sn3O9P2
Óxidos,SnO
Óxidos,Ta2O6P2
Óxidos,Ta3C2O2
Óxidos,Ta4B3H2O2
Óxidos,Ta4C3H2O2
Óxidos,TaO2
Óxidos,TaZnO3
Óxidos,Ti2Zr2O8
Óxidos,Tl2O4
Óxidos,TlO
Óxidos,V2BH2O2
Óxidos,V2CH2O2
Óxidos,V2O6P2
Óxidos,V3H2N2O2
Óxidos,V4N3O2
Óxidos,V4O8
Óxidos,W2BO2
Óxidos,W2O2
Óxidos,W2O4
Óxidos,W2Zn2O12Te2
Óxidos,W3C2O2
Óxidos,W3N2O2
Óxidos,W4C3H2O2
Óxidos,WOSe
Óxidos,WOTe
Óxidos,Y3N2O2
Óxidos,Y4N3O2
Óxidos,Zn2Ge2O6
Óxidos,Zn2O6Si2
Óxidos,Zn2O8Sb4
Óxidos,ZnH2O2
Óxidos,Zr2CH2O2
Óxidos,Zr2O6
Óxidos,Zr3C2H2O2
Óxidos,Zr3N2O2
Óxidos,Zr3O8Te
Óxidos,Zr4H2N3O2
